Sample,X(ms) [18.02.2012 23:38:39 662 UTC],"Signals_DB.Heater_Tout","Signals_DB.Heater_Tout_SP","Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_PWR"
304,1329608410863.294680,28.2999992370605,40,0,0.409999996423721,40
305,1329608411163.304780,28.2999992370605,40,0,0.409999996423721,40
306,1329608411463.302740,28.2999992370605,40,0,0.409999996423721,40
307,1329608411762.984380,28.2999992370605,40,0,0.409999996423721,40
308,1329608412063.332980,28.2999992370605,40,0,0.409999996423721,40
309,1329608412363.295960,28.2999992370605,40,0,0.409999996423721,40
310,1329608412663.027000,28.2999992370605,40,0,0.409999996423721,40
311,1329608412963.033960,28.2999992370605,40,0,0.409999996423721,40
312,1329608413263.019420,28.2999992370605,40,0,0.409999996423721,40
313,1329608413563.011120,28.2999992370605,40,0,0.409999996423721,40
314,1329608413863.311280,28.3999996185303,40,0,0.400000005960464,40
315,1329608414163.291080,28.3999996185303,40,0,0.409999996423721,40
316,1329608414463.015260,28.3999996185303,40,0,0.409999996423721,40
317,1329608414762.991260,28.3999996185303,40,0,0.409999996423721,40
318,1329608415063.003260,28.3999996185303,40,0,0.409999996423721,40
319,1329608415363.016740,28.3999996185303,40,0,0.409999996423721,40
320,1329608415662.991100,28.3999996185303,40,0,0.409999996423721,40
321,1329608415963.003040,28.3999996185303,40,0,0.409999996423721,40
322,1329608416263.011160,28.3999996185303,40,0,0.409999996423721,40
323,1329608416563.312260,28.3999996185303,40,0,0.409999996423721,40
324,1329608416862.979280,28.3999996185303,40,0,0.409999996423721,40
325,1329608417162.991360,28.3999996185303,40,0,0.409999996423721,40
326,1329608417462.990720,28.3999996185303,40,0,0.400000005960464,40
327,1329608417763.002260,28.5,40,0,0.409999996423721,40
328,1329608418062.970940,28.5,40,0,0.400000005960464,40
329,1329608418362.998060,28.5,40,0,0.400000005960464,40
330,1329608418663.316880,28.5,40,0,0.400000005960464,40
331,1329608418963.000660,28.5,40,0,0.400000005960464,40
332,1329608419262.981320,28.5,40,0,0.400000005960464,40
333,1329608419563.017500,28.5,40,0,0.400000005960464,40
334,1329608419863.000880,28.5,40,0,0.400000005960464,40
335,1329608420163.013880,28.5,40,0,0.400000005960464,40
336,1329608420463.298980,28.5,40,0,0.400000005960464,40
337,1329608420763.002940,28.5,40,0,0.409999996423721,40
338,1329608421062.986780,28.5,40,0,0.409999996423721,40
339,1329608421363.001180,28.5,40,0,0.409999996423721,40
340,1329608421663.011300,28.5,40,0,0.400000005960464,40
341,1329608421962.981280,28.5,40,0,0.409999996423721,40
342,1329608422263.317020,28.5,40,0,0.400000005960464,40
343,1329608422562.997580,28.5,40,0,0.400000005960464,40
344,1329608422862.979000,28.5,40,0,0.409999996423721,40
345,1329608423163.034480,28.6000003814697,40,0,0.409999996423721,40
346,1329608423462.993500,28.6000003814697,40,0,0.409999996423721,40
347,1329608423762.964980,28.6000003814697,40,0,0.400000005960464,40
348,1329608424062.978460,28.6000003814697,40,0,0.409999996423721,40
349,1329608424362.998080,28.6000003814697,40,0,0.409999996423721,40
