Sample,X(ms) [28.03.2012 20:47:48 763 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.AutoOrManual"
939,1332967762663.981220,8.45045280456543,7.8899998664856,29.1000003814697,0
940,1332967762764.038040,8.5458288192749,7.92999982833862,29.1000003814697,0
941,1332967762863.695180,8.5458288192749,7.96999979019165,29.1000003814697,0
942,1332967762964.023440,8.4979887008667,8.01000022888184,29.1000003814697,0
943,1332967763063.998580,8.4979887008667,8.07999992370605,29.1000003814697,0
944,1332967763163.999440,8.47947406768799,8.14000034332275,29.1000003814697,0
945,1332967763264.046200,8.47947406768799,8.1899995803833,29.1000003814697,0
946,1332967763363.992900,8.47775936126709,8.22000026702881,29.1000003814697,0
947,1332967763463.672000,8.47775936126709,8.23999977111816,29.1000003814697,0
948,1332967763564.011400,8.48567008972168,8.27000045776367,29.1000003814697,0
949,1332967763663.972780,8.48567008972168,8.27999973297119,29.1000003814697,0
950,1332967763764.009120,8.49909687042236,8.30000019073486,29.1000003814697,0
951,1332967763864.032700,8.49909687042236,8.31999969482422,29.1000003814697,0
952,1332967763964.033340,8.51567649841309,8.34000015258789,29.1000003814697,0
953,1332967764063.970880,8.51567649841309,8.35000038146973,29,0
954,1332967764163.998240,8.29982566833496,8.35999965667725,29,0
955,1332967764263.982180,8.29982566833496,8.36999988555908,29,0
956,1332967764364.041660,8.40771007537842,8.38000011444092,29,0
957,1332967764463.978440,8.40771007537842,8.39000034332275,29,0
958,1332967764563.986500,8.47830295562744,8.39999961853027,29,0
959,1332967764663.998020,8.47830295562744,8.39000034332275,29,0
960,1332967764763.989000,8.52753353118896,8.36999988555908,29,0
961,1332967764863.995740,8.52753353118896,8.34000015258789,29,0
962,1332967764964.016020,8.56453037261963,8.31999969482422,29,0
963,1332967765063.991580,8.56453037261963,8.28999996185303,29,0
964,1332967765164.012540,8.59451866149902,8.27000045776367,29,0
965,1332967765263.971540,8.59451866149902,8.25,29,0
966,1332967765363.992260,8.62049293518066,8.22999954223633,29,0
967,1332967765463.971380,8.62049293518066,8.22000026702881,29,0
968,1332967765564.008320,8.64416027069092,8.22000026702881,29,0
969,1332967765663.705060,8.64416027069092,8.21000003814697,29,0
970,1332967765764.033600,8.66651821136475,8.19999980926514,29,0
971,1332967765863.987460,8.66651821136475,8.1899995803833,29,0
972,1332967765963.992900,8.68811511993408,8.18000030517578,29,0
973,1332967766063.984460,8.68811511993408,8.1899995803833,29,0
974,1332967766164.025560,8.70928478240967,8.22000026702881,29,0
975,1332967766263.978280,8.70928478240967,8.25,28.8999996185303,0
976,1332967766363.999960,8.49595832824707,8.27000045776367,28.8999996185303,0
977,1332967766463.693680,8.49595832824707,8.28999996185303,28.8999996185303,0
978,1332967766564.015880,8.60519695281982,8.31999969482422,28.8999996185303,0
979,1332967766663.984780,8.60519695281982,8.34000015258789,28.8999996185303,0
