Sample,X(ms) [19.02.2012 01:47:57 362 UTC],"Signals_DB.Heater_Tout","Signals_DB.Heater_Tout_SP","Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_PWR"
621,1329616263663.226600,21.1000003814697,20,14.3689498901367,8.23999977111816,40
622,1329616263963.232920,21.1000003814697,20,14.3608961105347,8.5,40
623,1329616264263.229140,21.1000003814697,20,14.3596897125244,8.10999965667725,40
624,1329616264563.246440,21.1000003814697,20,14.361367225647,7.5,40
625,1329616264863.233620,21.1000003814697,20,14.3642616271973,7.17000007629395,40
626,1329616265163.235540,21.1000003814697,20,14.3676633834839,7.48999977111816,40
627,1329616265463.219560,21,20,14.371280670166,8.10999965667725,40
628,1329616265763.209180,21,20,14.1606588363647,8.52000045776367,40
629,1329616266063.193740,21,20,14.2726573944092,8.22000026702881,40
630,1329616266362.997500,21,20,14.3218069076538,7.51999998092651,40
631,1329616266663.223440,21,20,14.3444871902466,7.03999996185303,40
632,1329616266963.236180,21,20,14.3560237884521,7.48000001907349,40
633,1329616267263.220580,21,20,14.362868309021,8.23999977111816,40
634,1329616267562.996560,21,20,14.3677387237549,8.64000034332275,40
635,1329616267863.259160,21,20,14.3717737197876,8.17000007629395,40
636,1329616268163.259440,21,20,14.3754587173462,7.51000022888184,40
637,1329616268463.271920,21,20,14.3789978027344,7.1399998664856,40
638,1329616268763.225280,21,20,14.382474899292,7.6100001335144,40
639,1329616269063.215300,21,20,14.3859243392944,8.26000022888184,40
640,1329616269363.233740,21,20,14.3893623352051,8.56999969482422,40
641,1329616269662.993640,21,20,14.3927965164185,8.27000045776367,40
642,1329616269963.212540,20.8999996185303,40,14.3962316513062,7.69000005722046,40
643,1329616270263.210920,20.8999996185303,40,13.5887117385864,7.23000001907349,40
644,1329616270563.227940,20.8999996185303,40,13.6317720413208,7.26000022888184,40
645,1329616270863.223260,20.8999996185303,40,13.6119680404663,7.42999982833862,40
646,1329616271163.249980,20.8999996185303,40,13.565691947937,7.65000009536743,40
647,1329616271463.214640,20.8999996185303,40,13.5082702636719,7.69999980926514,40
648,1329616271762.996560,20.8999996185303,40,13.4461488723755,7.5,40
649,1329616272063.248300,20.8999996185303,40,13.3820552825928,7.19999980926514,40
650,1329616272363.215440,20.8999996185303,40,13.3171262741089,6.92000007629395,40
651,1329616272663.210960,20.8999996185303,40,13.2518472671509,6.98000001907349,40
652,1329616272963.209900,20.8999996185303,40,13.1864204406738,7.28999996185303,40
653,1329616273263.204120,20.8999996185303,40,13.1209344863892,7.57999992370605,40
654,1329616273562.994360,21,40,13.1268606185913,7.46000003814697,40
655,1329616273863.256260,21,40,13.168137550354,7.07000017166138,40
656,1329616274162.995800,21,40,13.0153141021729,6.71999979019165,40
657,1329616274463.000900,21,40,12.91321849823,6.73999977111816,40
658,1329616274762.974380,21,40,12.8324937820435,7.03000020980835,40
659,1329616275063.249240,21.1000003814697,40,12.8321971893311,7.34999990463257,40
660,1329616275362.985980,21.1000003814697,40,12.8710565567017,7.30999994277954,40
661,1329616275662.991620,21.1000003814697,40,12.7174129486084,7.01000022888184,40
662,1329616275962.992060,21.1000003814697,40,12.6151704788208,6.69999980926514,40
663,1329616276263.256460,21.1000003814697,40,12.5345764160156,6.46999979019165,40
664,1329616276563.226140,21.1000003814697,40,12.4631004333496,6.55999994277954,40
665,1329616276863.290960,21.1000003814697,40,12.3954620361328,6.86999988555908,40
666,1329616277163.241820,21.1000003814697,40,12.3294382095337,7.11999988555908,40
667,1329616277463.258920,21.1000003814697,40,12.2640972137451,6.94000005722046,40
668,1329616277763.239800,21.2000007629395,40,12.2704811096191,6.51999998092651,40
669,1329616278063.252160,21.2000007629395,40,12.3123512268066,6.13000011444092,40
670,1329616278363.260880,21.2000007629395,40,12.1601724624634,6.17999982833862,40
671,1329616278662.994040,21.2000007629395,40,12.0587472915649,6.59999990463257,40
672,1329616278962.963240,21.2000007629395,40,11.9786977767944,6.98999977111816,40
673,1329616279263.300300,21.2000007629395,40,11.9076471328735,6.8899998664856,40
674,1329616279562.984740,21.2000007629395,40,11.8403854370117,6.42999982833862,40
675,1329616279862.972560,21.2000007629395,40,11.7747211456299,5.90000009536743,40
676,1329616280162.989500,21.2000007629395,40,11.7097272872925,5.76999998092651,40
677,1329616280462.969780,21.2999992370605,40,11.6450185775757,6.1100001335144,40
678,1329616280763.295540,21.2999992370605,40,11.7233123779297,6.59999990463257,40
679,1329616281063.001540,21.2999992370605,40,11.6580457687378,6.78000020980835,40
680,1329616281363.267580,21.2999992370605,40,11.5271883010864,6.48999977111816,40
681,1329616281663.341200,21.2999992370605,40,11.4349412918091,5.98999977111816,40
682,1329616281962.972220,21.2999992370605,40,11.3589544296265,5.6100001335144,40
683,1329616282262.960280,21.2999992370605,40,11.2898101806641,5.73999977111816,40
684,1329616282563.267520,21.2999992370605,40,11.2235527038574,6.17999982833862,40
685,1329616282863.287240,21.2999992370605,40,11.1585121154785,6.53999996185303,40
686,1329616283162.988000,21.2999992370605,40,11.0939798355103,6.36999988555908,40
687,1329616283463.304260,21.2999992370605,40,11.0296621322632,5.8899998664856,40
688,1329616283762.971920,21.2999992370605,40,10.9654321670532,5.44000005722046,40
689,1329616284062.976640,21.2999992370605,40,10.9012460708618,5.42999982833862,40
690,1329616284363.328020,21.3999996185303,40,10.9085168838501,5.80000019073486,40
691,1329616284662.972640,21.3999996185303,40,10.9511489868164,6.25,40
692,1329616284962.967860,21.3999996185303,40,10.7996950149536,6.28999996185303,40
693,1329616285262.981820,21.5,40,10.6989707946777,5.92999982833862,40
694,1329616285562.981640,21.5,40,10.8339395523071,5.42000007629395,40
695,1329616285862.972420,21.5,40,10.6553287506104,5.17999982833862,40
696,1329616286163.267440,21.5,40,10.5433702468872,5.5,40
697,1329616286462.988440,21.5,40,10.4594793319702,5.98999977111816,40
698,1329616286762.995540,21.6000003814697,40,10.4588489532471,6.11999988555908,40
699,1329616287063.263540,21.6000003814697,40,10.4985580444336,5.73000001907349,40
700,1329616287362.970480,21.6000003814697,40,10.3462610244751,5.26999998092651,40
701,1329616287663.263060,21.7000007629395,40,10.3170289993286,5.05000019073486,40
702,1329616287963.266860,21.7999992370605,40,10.3448915481567,5.32000017166138,40
703,1329616288262.981240,21.7999992370605,40,10.3306894302368,5.76000022888184,40
704,1329616288562.961600,21.7999992370605,40,10.2274570465088,5.98999977111816,40
705,1329616288862.991700,21.7999992370605,40,10.0816116333008,5.73000001907349,40
706,1329616289163.278000,21.8999996185303,40,10.0554990768433,5.21000003814697,40
707,1329616289462.992380,21.8999996185303,40,10.0850639343262,4.76999998092651,40
708,1329616289762.987400,21.8999996185303,40,9.92909145355225,4.8600001335144,40
709,1329616290063.001540,22,40,9.89890956878662,5.3600001335144,40
710,1329616290363.250200,22,40,9.92695903778076,5.76000022888184,40
711,1329616290662.974500,22,40,9.77055358886719,5.57000017166138,40
712,1329616290963.260280,22,40,9.66894149780273,5.17999982833862,40
713,1329616291263.259920,22,40,9.59039878845215,4.84000015258789,40
714,1329616291563.264720,22,40,9.52157211303711,4.67000007629395,40
715,1329616291863.269740,22.1000003814697,40,9.45683765411377,4.84999990463257,40
716,1329616292162.984160,22.1000003814697,40,9.53670883178711,5.19000005722046,40
717,1329616292462.994120,22.2000007629395,40,9.47369956970215,5.3899998664856,40
718,1329616292762.992980,22.2000007629395,40,9.55971336364746,5.19999980926514,40
719,1329616293062.971400,22.2999992370605,40,9.36186790466309,4.8899998664856,40
720,1329616293363.254420,22.2999992370605,40,9.45751857757568,4.63000011444092,40
721,1329616293662.991440,22.2999992370605,40,9.26394939422607,4.63000011444092,40
722,1329616293963.258720,22.2999992370605,40,9.14727878570557,4.90999984741211,40
723,1329616294262.977560,22.2999992370605,40,9.06299591064453,5.19000005722046,40
724,1329616294562.985520,22.3999996185303,40,8.99234867095947,5.07999992370605,40
725,1329616294862.970500,22.3999996185303,40,9.14177131652832,4.65999984741211,40
726,1329616295163.273460,22.3999996185303,40,8.97103214263916,4.32999992370605,40
727,1329616295462.978640,22.3999996185303,40,8.86417293548584,4.36999988555908,40
728,1329616295762.970360,22.3999996185303,40,8.78421878814697,4.65999984741211,40
729,1329616296062.975880,22.3999996185303,40,8.71559238433838,4.94999980926514,40
730,1329616296362.958160,22.5,40,8.65173816680908,4.90999984741211,40
731,1329616296662.958460,22.5,40,8.80421733856201,4.55999994277954,40
732,1329616296963.313520,22.5,40,8.63496494293213,4.23999977111816,40
733,1329616297262.981180,22.5,40,8.52893161773682,4.21000003814697,40
734,1329616297563.360700,22.6000003814697,40,8.52096652984619,4.44999980926514,40
735,1329616297862.997060,22.7000007629395,40,8.55957221984863,4.67999982833862,40
736,1329616298163.001660,22.7000007629395,40,8.55168342590332,4.71000003814697,40
737,1329616298462.975220,22.7000007629395,40,8.45291519165039,4.51999998092651,40
738,1329616298762.992020,22.7999992370605,40,8.31072235107422,4.28999996185303,40
739,1329616299062.973760,22.7999992370605,40,8.4307975769043,4.1100001335144,40
740,1329616299362.995640,22.7999992370605,40,8.24851036071777,4.15000009536743,40
741,1329616299662.964020,22.7999992370605,40,8.13758373260498,4.3899998664856,40
742,1329616299962.963120,22.8999996185303,40,8.05670928955078,4.55000019073486,40
743,1329616300262.973680,22.8999996185303,40,8.20282173156738,4.36999988555908,40
744,1329616300562.956240,22.8999996185303,40,8.0316801071167,4.07999992370605,40
745,1329616300862.948160,23,40,7.92564821243286,3.85999989509583,40
746,1329616301162.974820,23,40,8.06136322021484,3.85999989509583,40
747,1329616301462.951000,23.1000003814697,40,7.88604116439819,4.1399998664856,40
748,1329616301762.948300,23.1000003814697,40,7.99277782440186,4.42999982833862,40
749,1329616302062.925700,23.1000003814697,40,7.80545234680176,4.38000011444092,40
750,1329616302362.958100,23.1000003814697,40,7.6930046081543,4.09000015258789,40
751,1329616302662.953520,23.1000003814697,40,7.61208152770996,3.78999996185303,40
752,1329616302962.943460,23.2000007629395,40,7.61588144302368,3.63000011444092,40
753,1329616303262.971300,23.2000007629395,40,7.66064023971558,3.72000002861023,40
754,1329616303562.956820,23.2999992370605,40,7.5850772857666,4,40
755,1329616303862.962020,23.2999992370605,40,7.59661436080933,4.23000001907349,40
756,1329616304162.977720,23.2999992370605,40,7.43583583831787,4.17000007629395,40
757,1329616304462.929140,23.3999996185303,40,7.40641117095947,3.90000009536743,40
758,1329616304762.924560,23.3999996185303,40,7.43755769729614,3.64000010490417,40
759,1329616305062.967100,23.5,40,7.28523731231689,3.51999998092651,40
760,1329616305362.963060,23.5,40,7.33101415634155,3.60999989509583,40
761,1329616305662.931600,23.6000003814697,40,7.32785892486572,3.8199999332428,40
762,1329616305962.996260,23.7000007629395,40,7.37569046020508,3.99000000953674,40
763,1329616306262.975060,23.7000007629395,40,7.30751085281372,4.01000022888184,40
764,1329616306562.943480,23.7000007629395,40,7.11395025253296,3.82999992370605,40
765,1329616306862.932700,23.7000007629395,40,7.0000696182251,3.63000011444092,40
766,1329616307163.277020,23.7999992370605,40,6.91973829269409,3.47000002861023,40
767,1329616307462.956260,23.7999992370605,40,6.99641609191895,3.39000010490417,40
768,1329616307762.972500,23.8999996185303,40,6.93543100357056,3.4300000667572,40
769,1329616308063.363660,23.8999996185303,40,7.0256814956665,3.64000010490417,40
770,1329616308363.308300,24,40,6.90444278717041,3.80999994277954,40
771,1329616308662.973000,24,40,6.89812707901001,3.80999994277954,40
772,1329616308963.316600,24.1000003814697,40,6.73122024536133,3.53999996185303,40
773,1329616309262.990000,24.1000003814697,40,6.84348487854004,3.30999994277954,40
774,1329616309563.264440,24.1000003814697,40,6.66047763824463,3.23000001907349,40
775,1329616309862.979840,24.2000007629395,40,6.6232705116272,3.30999994277954,40
776,1329616310162.987660,24.2000007629395,40,6.65274810791016,3.44000005722046,40
777,1329616310463.286100,24.2999992370605,40,6.57273769378662,3.5699999332428,40
778,1329616310763.276800,24.3999996185303,40,6.58438539505005,3.53999996185303,40
779,1329616311062.965460,24.5,40,6.63997507095337,3.41000008583069,40
780,1329616311362.971700,24.5,40,6.57658004760742,3.25999999046326,40
781,1329616311662.967320,24.6000003814697,40,6.52944135665894,3.15000009536743,40
782,1329616311963.314780,24.7000007629395,40,6.56073522567749,3.20000004768372,40
783,1329616312262.967140,24.7999992370605,40,6.48757934570313,3.35999989509583,40
784,1329616312562.968740,24.7999992370605,40,6.43679428100586,3.52999997138977,40
785,1329616312863.001540,24.7999992370605,40,6.32411909103394,3.50999999046326,40
786,1329616313162.968780,24.8999996185303,40,6.25170850753784,3.28999996185303,40
787,1329616313463.309980,25,40,6.26772880554199,3.05999994277954,40
788,1329616313762.994240,25.1000003814697,40,6.32635021209717,2.9300000667572,40
789,1329616314062.986120,25.1000003814697,40,6.26541709899902,3,40
790,1329616314363.275620,25.2000007629395,40,6.14908266067505,3.25,40
791,1329616314662.982360,25.2000007629395,40,6.147141456604,3.41000008583069,40
792,1329616314962.960780,25.2000007629395,40,6.05584859848022,3.33999991416931,40
793,1329616315262.969460,25.2000007629395,40,5.92176485061646,3.13000011444092,40
794,1329616315562.997300,25.2000007629395,40,5.8359112739563,2.94000005722046,40
795,1329616315862.979000,25.2999992370605,40,5.77035856246948,2.83999991416931,40
796,1329616316162.974660,25.2999992370605,40,5.85624313354492,2.73000001907349,40
797,1329616316462.975080,25.3999996185303,40,5.80210781097412,2.75999999046326,40
798,1329616316762.968340,25.3999996185303,40,5.89822483062744,2.97000002861023,40
799,1329616317062.982380,25.5,40,5.71099376678467,3.11999988555908,40
800,1329616317362.954780,25.5,40,5.81748151779175,3.17000007629395,40
801,1329616317663.249560,25.6000003814697,40,5.70625782012939,3.02999997138977,40
802,1329616317962.978400,25.7000007629395,40,5.70734643936157,2.84999990463257,40
803,1329616318262.941600,25.7000007629395,40,5.76106357574463,2.72000002861023,40
804,1329616318562.979120,25.7999992370605,40,5.62800550460815,2.69000005722046,40
805,1329616318863.282940,25.8999996185303,40,5.69174766540527,2.84999990463257,40
806,1329616319163.320100,26,40,5.63462924957275,2.98000001907349,40
807,1329616319462.972220,26.1000003814697,40,5.66443014144897,3.03999996185303,40
808,1329616319763.252200,26.1000003814697,40,5.5933575630188,2.97000002861023,40
809,1329616320062.970660,26.1000003814697,40,5.47472906112671,2.80999994277954,40
810,1329616320362.961480,26.2000007629395,40,5.33093166351318,2.61999988555908,40
811,1329616320663.256000,26.2000007629395,40,5.45710325241089,2.61999988555908,40
812,1329616320962.967040,26.2000007629395,40,5.28411293029785,2.58999991416931,40
813,1329616321262.955980,26.2999992370605,40,5.25529527664185,2.65000009536743,40
814,1329616321562.981260,26.3999996185303,40,5.29246997833252,2.72000002861023,40
815,1329616321863.274940,26.3999996185303,40,5.29134130477905,2.76999998092651,40
816,1329616322162.996040,26.5,40,5.20275545120239,2.71000003814697,40
817,1329616322463.320540,26.5,40,5.21509265899658,2.58999991416931,40
818,1329616322762.959220,26.6000003814697,40,5.13237714767456,2.49000000953674,40
819,1329616323062.987660,26.7000007629395,40,5.21882820129395,2.4300000667572,40
820,1329616323363.265640,26.7999992370605,40,5.17279815673828,2.44000005722046,40
821,1329616323663.001260,26.7999992370605,40,5.20879745483398,2.54999995231628,40
822,1329616323962.987800,26.8999996185303,40,5.07040071487427,2.67000007629395,40
823,1329616324262.990680,26.8999996185303,40,5.06256866455078,2.76999998092651,40
824,1329616324562.991020,26.8999996185303,40,4.97215223312378,2.65000009536743,40
825,1329616324862.977720,27,40,4.9132719039917,2.44000005722046,40
826,1329616325163.255060,27,40,4.93917083740234,2.28999996185303,40
827,1329616325462.982260,27,40,4.79178810119629,2.21000003814697,40
828,1329616325762.999640,27,40,4.70390653610229,2.25,40
829,1329616326062.994540,27,40,4.64107704162598,2.35999989509583,40
830,1329616326362.998120,27,40,4.58879899978638,2.44000005722046,40
831,1329616326663.273760,27.1000003814697,40,4.61240577697754,2.44000005722046,40
832,1329616326962.982080,27.2000007629395,40,4.67324590682983,2.29999995231628,40
833,1329616327263.000760,27.2999992370605,40,4.75510549545288,2.20000004768372,40
834,1329616327562.989900,27.2999992370605,40,4.77976226806641,2.13000011444092,40
835,1329616327862.992860,27.3999996185303,40,4.63767671585083,2.10999989509583,40
836,1329616328163.266400,27.5,40,4.62933015823364,2.25,40
837,1329616328462.987160,27.5,40,4.68265008926392,2.5,40
838,1329616328762.980860,27.6000003814697,40,4.48157596588135,2.5699999332428,40
839,1329616329063.305580,27.6000003814697,40,4.58640336990356,2.38000011444092,40
840,1329616329363.247740,27.7000007629395,40,4.4786524772644,2.17000007629395,40
841,1329616329662.992920,27.7000007629395,40,4.48537588119507,2.03999996185303,40
842,1329616329963.335160,27.7999992370605,40,4.40273714065552,1.99000000953674,40
843,1329616330263.261260,27.7999992370605,40,4.42023181915283,1.99000000953674,40
844,1329616330563.315740,27.7999992370605,40,4.27090072631836,2.05999994277954,40
845,1329616330863.263380,27.7999992370605,40,4.18378114700317,2.16000008583069,40
846,1329616331162.998800,27.8999996185303,40,4.12286996841431,2.25999999046326,40
847,1329616331463.000860,27.8999996185303,40,4.28731489181519,2.23000001907349,40
848,1329616331763.280920,28,40,4.13382530212402,2.03999996185303,40
849,1329616332062.980240,28.1000003814697,40,4.18804359436035,1.92999994754791,40
850,1329616332363.246520,28.1000003814697,40,4.26883220672607,1.88999998569489,40
851,1329616332662.999680,28.2000007629395,40,4.22333383560181,1.88999998569489,40
852,1329616332962.963520,28.2999992370605,40,4.26246070861816,1.97000002861023,40
853,1329616333263.264260,28.3999996185303,40,4.27119779586792,2.02999997138977,40
854,1329616333563.252280,28.5,40,4.19588375091553,2.08999991416931,40
855,1329616333863.253620,28.5,40,4.22298860549927,2.10999989509583,40
856,1329616334163.273360,28.5,40,4.01285886764526,2.13000011444092,40
857,1329616334463.266540,28.5,40,3.901535987854,2.07999992370605,40
858,1329616334763.331500,28.6000003814697,40,3.83181357383728,1.95000004768372,40
859,1329616335063.247840,28.6000003814697,40,3.92249488830566,1.82000005245209,40
860,1329616335363.259920,28.7000007629395,40,3.87695002555847,1.75,40
861,1329616335663.246000,28.7999992370605,40,4.05465602874756,1.73000001907349,40
862,1329616335962.995640,28.8999996185303,40,3.98506474494934,1.78999996185303,40
863,1329616336263.262120,28.8999996185303,40,3.94393658638,1.9099999666214,40
864,1329616336563.249580,29,40,3.91491866111755,1.97000002861023,40
865,1329616336862.983820,29.1000003814697,40,3.89113092422485,2.01999998092651,40
866,1329616337163.252060,29.1000003814697,40,3.8696825504303,1.99000000953674,40
867,1329616337463.253780,29.2000007629395,40,3.84935832023621,1.88999998569489,40
868,1329616337763.248980,29.2000007629395,40,3.82963538169861,1.8400000333786,40
869,1329616338063.251060,29.2999992370605,40,3.73883724212646,1.78999996185303,40
870,1329616338363.244760,29.2999992370605,40,3.75587916374207,1.76999998092651,40
871,1329616338663.253800,29.3999996185303,40,3.68078255653381,1.76999998092651,40
872,1329616338962.984460,29.3999996185303,40,3.70461845397949,1.75999999046326,40
873,1329616339263.219580,29.3999996185303,40,3.56113433837891,1.75,40
874,1329616339563.241340,29.3999996185303,40,3.47965860366821,1.71000003814697,40
875,1329616339863.230280,29.5,40,3.42429423332214,1.76999998092651,40
876,1329616340163.241540,29.5,40,3.59425711631775,1.76999998092651,40
877,1329616340463.225380,29.7000007629395,40,3.51770949363708,1.80999994277954,40
878,1329616340763.222960,29.7999992370605,40,3.68422436714172,1.70000004768372,40
879,1329616341062.987940,29.8999996185303,40,3.75465059280396,1.6599999666214,40
880,1329616341363.265180,30,40,3.78489422798157,1.70000004768372,40
881,1329616341662.992880,30.2000007629395,40,3.7270143032074,1.72000002861023,40
882,1329616341963.000560,30.2000007629395,40,3.7699179649353,1.76999998092651,40
883,1329616342262.999240,30.2999992370605,40,3.57496619224548,1.70000004768372,40
884,1329616342563.239320,30.2999992370605,40,3.62148308753967,1.73000001907349,40
885,1329616342863.001360,30.3999996185303,40,3.49456405639648,1.83000004291534,40
886,1329616343163.001320,30.3999996185303,40,3.49856042861938,1.78999996185303,40
887,1329616343463.242460,30.5,40,3.34871125221252,1.74000000953674,40
888,1329616343763.248380,30.6000003814697,40,3.409428358078,1.64999997615814,40
889,1329616344062.991660,30.6000003814697,40,3.49791431427002,1.57000005245209,40
890,1329616344363.249280,30.7000007629395,40,3.46062898635864,1.57000005245209,40
891,1329616344663.291880,30.7999992370605,40,3.43674278259277,1.57000005245209,40
892,1329616344963.001120,30.7999992370605,40,3.4900598526001,1.57000005245209,40
893,1329616345262.989520,30.8999996185303,40,3.36699247360229,1.57000005245209,40
894,1329616345562.999080,30.8999996185303,40,3.37360596656799,1.58000004291534,40
895,1329616345863.301160,31,40,3.29729700088501,1.61000001430511,40
896,1329616346163.313100,31,40,3.32379961013794,1.62000000476837,40
897,1329616346462.999280,31.1000003814697,40,3.25605916976929,1.62000000476837,40
898,1329616346762.992020,31.2000007629395,40,3.28637957572937,1.61000001430511,40
899,1329616347062.997960,31.2999992370605,40,3.36333274841309,1.62000000476837,40
900,1329616347362.991840,31.2999992370605,40,3.39386773109436,1.62999999523163,40
901,1329616347663.252640,31.3999996185303,40,3.26220393180847,1.62999999523163,40
902,1329616347962.974100,31.5,40,3.26618957519531,1.62999999523163,40
903,1329616348263.236220,31.5,40,3.26120567321777,1.64999997615814,40
904,1329616348563.272500,31.6000003814697,40,3.18113350868225,1.6599999666214,40
905,1329616348862.999700,31.6000003814697,40,3.27862572669983,1.38999998569489,40
906,1329616349163.252720,31.7000007629395,40,3.10429191589355,1.45000004768372,40
907,1329616349463.250800,31.7000007629395,40,3.22852849960327,1.54999995231628,40
908,1329616349763.246900,31.7999992370605,40,3.06565451622009,1.50999999046326,40
909,1329616350063.245480,31.7999992370605,40,3.12346458435059,1.47000002861023,40
910,1329616350363.240400,31.7999992370605,40,3.07042121887207,1.38999998569489,40
911,1329616350663.001340,31.8999996185303,40,3.03702282905579,1.42999994754791,40
912,1329616350963.237840,32,40,3.08338308334351,1.46000003814697,40
913,1329616351263.220220,32,40,3.09723496437073,1.47000002861023,40
914,1329616351563.222840,32.0999984741211,40,3.09752583503723,1.46000003814697,40
915,1329616351863.239040,32.2000007629395,40,3.09224247932434,1.44000005722046,40
916,1329616352163.211600,32.2000007629395,40,3.15618968009949,1.42999994754791,40
917,1329616352463.207480,32.2000007629395,40,2.96892285346985,1.45000004768372,40
918,1329616352762.995040,32.2000007629395,40,2.8745744228363,1.48000001907349,40
919,1329616353063.211940,32.2999992370605,40,2.89078783988953,1.46000003814697,40
920,1329616353363.243680,32.2999992370605,40,2.95884299278259,1.44000005722046,40
921,1329616353663.229700,32.4000015258789,40,2.91117691993713,1.4099999666214,40
922,1329616353963.247020,32.5,40,2.95254135131836,1.29999995231628,40
923,1329616354263.228820,32.5999984741211,40,3.03670883178711,1.38999998569489,40
924,1329616354563.222240,32.5999984741211,40,3.07288956642151,1.41999995708466,40
925,1329616354863.220440,32.7000007629395,40,2.94616460800171,1.23000001907349,40
926,1329616355163.232600,32.7999992370605,40,2.95482635498047,1.17999994754791,40
927,1329616355463.219380,32.9000015258789,40,2.95438480377197,1.38999998569489,40
928,1329616355763.234580,32.9000015258789,40,3.02169156074524,1.52999997138977,40
929,1329616356063.201380,33,40,2.98006176948547,1.47000002861023,40
930,1329616356363.214560,33.0999984741211,40,2.95889616012573,1.35000002384186,40
931,1329616356662.997940,33.2000007629395,40,3.01794457435608,1.51999998092651,40
932,1329616356963.000060,33.2000007629395,40,3.04473543167114,1.89999997615814,40
933,1329616357263.207260,33.2999992370605,40,2.84381198883057,2.16000008583069,40
934,1329616357562.980520,33.2999992370605,40,2.88857126235962,1.97000002861023,40
935,1329616357863.246900,33.4000015258789,40,2.83302307128906,1.37000000476837,40
936,1329616358163.232260,33.4000015258789,40,2.94442987442017,1.02999997138977,40
937,1329616358463.258400,33.5,40,2.7795205116272,1.12999999523163,40
938,1329616358763.249280,33.5,40,2.91129207611084,1.64999997615814,40
939,1329616359062.994800,33.7000007629395,40,2.82661843299866,1.92999994754791,40
940,1329616359363.257400,33.7999992370605,40,2.99765944480896,1.70000004768372,40
941,1329616359663.248360,33.9000015258789,40,3.07792782783508,1.37000000476837,40
942,1329616359963.292100,34,40,2.97736525535583,1.33000004291534,40
943,1329616360263.242800,34.0999984741211,40,3.00470447540283,1.42999994754791,40
944,1329616360563.241820,34.2000007629395,40,3.01985573768616,1.53999996185303,40
945,1329616360862.984660,34.2999992370605,40,3.03007698059082,1.4099999666214,40
946,1329616361163.271820,34.4000015258789,40,3.03841543197632,1.3400000333786,40
947,1329616361462.998620,34.4000015258789,40,3.04616641998291,1.47000002861023,40
948,1329616361762.980220,34.5,40,2.98243379592896,1.58000004291534,40
949,1329616362062.967840,34.5999984741211,40,2.95495104789734,1.57000005245209,40
950,1329616362362.981500,34.7000007629395,40,3.01430869102478,1.50999999046326,40
951,1329616362663.263040,34.7000007629395,40,2.97277283668518,1.46000003814697,40
952,1329616362962.974700,34.7999992370605,40,2.95509958267212,1.5,40
953,1329616363262.966380,34.9000015258789,40,3.01905727386475,1.53999996185303,40
954,1329616363562.973100,35.0999984741211,40,2.9799177646637,1.55999994277954,40
955,1329616363862.954320,35.0999984741211,40,3.17803549766541,1.51999998092651,40
956,1329616364163.283200,35.2000007629395,40,3.06338548660278,1.48000001907349,40
957,1329616364462.995300,35.2999992370605,40,3.08731341362,1.5,40
958,1329616364762.993040,35.4000015258789,40,3.03209209442139,1.44000005722046,40
959,1329616365062.967020,35.5,40,3.08137249946594,1.37999999523163,40
960,1329616365362.942520,35.5,40,3.10860466957092,1.37000000476837,40
961,1329616365663.001200,35.5,40,2.91243100166321,1.37999999523163,40
962,1329616365962.975340,35.5,40,2.82088971138,1.48000001907349,40
963,1329616366262.980900,35.5999984741211,40,2.84484791755676,1.62000000476837,40
964,1329616366562.999260,35.7000007629395,40,2.92270851135254,1.63999998569489,40
965,1329616366862.974800,35.7999992370605,40,3.02862596511841,1.54999995231628,40
966,1329616367162.975360,35.9000015258789,40,3.00886678695679,1.5,40
967,1329616367462.978740,36,40,3.07399463653564,1.49000000953674,40
968,1329616367762.985720,36,40,3.10883951187134,1.48000001907349,40
969,1329616368062.990200,36.0999984741211,40,2.98824214935303,1.48000001907349,40
970,1329616368362.977680,36.0999984741211,40,3.07759833335876,1.46000003814697,40
971,1329616368662.989800,36.2000007629395,40,2.98022818565369,1.41999995708466,40
972,1329616368962.972320,36.2000007629395,40,3.00820422172546,1.41999995708466,40
973,1329616369262.981880,36.2999992370605,40,2.87996530532837,1.45000004768372,40
974,1329616369563.282340,36.4000015258789,40,3.03273558616638,1.47000002861023,40
975,1329616369862.989440,36.5,40,3.10535454750061,1.47000002861023,40
976,1329616370163.272200,36.7000007629395,40,3.21584534645081,1.46000003814697,40
977,1329616370462.969500,36.9000015258789,40,3.41920852661133,1.46000003814697,40
978,1329616370763.260120,37.0999984741211,40,3.45816040039063,1.49000000953674,40
979,1329616371062.967980,37.2000007629395,40,3.49445724487305,1.54999995231628,40
980,1329616371362.947940,37.2999992370605,40,3.38707709312439,1.64999997615814,40
981,1329616371662.971760,37.2999992370605,40,3.35184693336487,1.73000001907349,40
982,1329616371963.001120,37.4000015258789,40,3.20433139801025,1.82000005245209,40
983,1329616372262.994000,37.5,40,3.28494668006897,1.87999999523163,40
984,1329616372563.274600,37.5,40,3.25790405273438,1.73000001907349,40
985,1329616372862.981400,37.5999984741211,40,3.18046426773071,1.42999994754791,40
986,1329616373162.986000,37.5999984741211,40,3.21953344345093,1.47000002861023,40
987,1329616373463.260000,37.7000007629395,40,3.17013692855835,1.39999997615814,40
988,1329616373762.964920,37.7000007629395,40,3.29266262054443,1.46000003814697,40
989,1329616374062.963280,37.7999992370605,40,3.14098286628723,1.50999999046326,40
