Sample,X(ms) [28.03.2012 20:58:20 264 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.AutoOrManual"
83,1332968308564.322580,7.43744993209839,6.76999998092651,39.0999984741211,0
84,1332968308664.274200,7.49570608139038,6.76999998092651,39.0999984741211,0
85,1332968308764.207060,7.49570608139038,6.78000020980835,39.2000007629395,0
86,1332968308864.223160,7.49570608139038,6.78999996185303,39.2000007629395,0
87,1332968308964.303960,7.77250194549561,6.80000019073486,39.2000007629395,0
88,1332968309064.220540,7.77250194549561,6.80999994277954,39.2000007629395,0
89,1332968309164.244680,7.77250194549561,6.80999994277954,39.2000007629395,0
90,1332968309264.287500,7.72849416732788,6.82999992370605,39.2000007629395,0
91,1332968309364.268760,7.72849416732788,6.8600001335144,39.2000007629395,0
92,1332968309464.221520,7.72849416732788,6.94000005722046,39.2999992370605,0
93,1332968309564.238420,7.89098453521729,7.03000020980835,39.2999992370605,0
94,1332968309664.247720,7.89098453521729,7.09999990463257,39.2999992370605,0
