Sample,X(ms) [11.12.2014 00:10:11 568 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
207686,1418256843027.355759,103,163,808,40
207687,1418256843028.366759,103,163,808,40
207688,1418256843029.438759,103,163,808,40
207689,1418256843030.459759,103,163,808,40
207690,1418256843031.511759,103,163,808,40
207691,1418256843032.526759,103,163,808,40
207692,1418256843033.582759,103,163,808,40
207693,1418256843034.623759,103,163,808,40
207694,1418256843035.688759,103,163,808,40
207695,1418256843036.713759,103,163,808,40
207696,1418256843037.757759,103,163,808,40
207697,1418256843038.932759,103,163,808,40
207698,1418256843039.871759,103,163,808,40
207699,1418256843040.922759,103,163,808,40
207700,1418256843041.999759,103,163,808,40
207701,1418256843043.207759,103,163,808,40
207702,1418256843044.272759,103,163,808,40
207703,1418256843045.323759,103,163,808,40
207704,1418256843046.352759,103,163,808,40
207705,1418256843047.395759,103,163,808,40
207706,1418256843048.480759,103,163,808,40
207707,1418256843049.523759,103,163,808,40
207708,1418256843050.576759,103,163,808,40
207709,1418256843051.626759,103,163,808,40
207710,1418256843052.626759,103,163,808,40
207711,1418256843053.660759,103,163,808,40
207712,1418256843054.818759,103,163,808,40
207713,1418256843055.800759,103,163,808,40
207714,1418256843056.870759,103,163,808,40
207715,1418256843057.955759,103,163,808,40
207716,1418256843059.016759,103,163,808,40
207717,1418256843059.982759,103,163,808,40
207718,1418256843061.018759,103,163,808,40
207719,1418256843062.105759,103,163,808,40
207720,1418256843063.102759,103,163,808,40
207721,1418256843064.152759,103,163,808,40
207722,1418256843065.285759,103,163,808,40
207723,1418256843066.303759,103,163,808,40
207724,1418256843067.337759,103,163,808,40
207725,1418256843068.436759,103,163,808,40
207726,1418256843069.432759,103,163,808,40
207727,1418256843070.463759,103,163,808,40
207728,1418256843071.522759,103,163,808,40
207729,1418256843074.073759,103,163,808,40
207730,1418256843075.918759,103,163,808,40
207731,1418256843077.116759,103,163,808,40
207732,1418256843078.275759,103,163,808,40
207733,1418256843079.397759,103,163,808,40
207734,1418256843081.282759,103,163,808,40
207735,1418256843082.421759,103,163,808,40
207736,1418256843083.629759,103,163,808,40
207737,1418256843085.474759,103,163,808,40
207738,1418256843086.554759,103,163,808,40
207739,1418256843087.140759,103,163,808,40
207740,1418256843088.162759,103,163,808,40
207741,1418256843089.281759,103,163,808,40
207742,1418256843090.281759,103,163,808,40
207743,1418256843091.374759,103,163,808,40
207744,1418256843092.398759,103,163,808,40
207745,1418256843093.416759,103,163,808,40
207746,1418256843094.475759,103,163,808,40
207747,1418256843095.514759,103,163,808,40
207748,1418256843096.551759,103,163,808,40
207749,1418256843097.615759,103,163,808,40
207750,1418256843098.786759,103,163,808,40
207751,1418256843099.718759,103,163,808,40
207752,1418256843100.754759,103,163,808,40
207753,1418256843101.882759,103,163,808,40
207754,1418256843102.860759,103,163,808,40
207755,1418256843103.907759,103,163,808,40
207756,1418256843105.034759,103,163,808,40
207757,1418256843106.027759,103,163,808,40
207758,1418256843107.020759,103,163,808,40
207759,1418256843108.069759,103,163,808,40
207760,1418256843109.220759,104,163,808,40
207761,1418256843110.287759,104,163,808,40
207762,1418256843111.322759,104,163,808,40
207763,1418256843112.366759,104,163,808,40
207764,1418256843113.515759,104,163,808,40
207765,1418256843114.453759,104,163,808,40
207766,1418256843115.514759,104,163,808,40
207767,1418256843116.542759,104,163,808,40
207768,1418256843117.628759,104,163,808,40
207769,1418256843118.791759,104,163,808,40
207770,1418256843119.663759,104,163,808,40
207771,1418256843120.709759,104,163,808,40
207772,1418256843121.761759,104,163,808,40
207773,1418256843122.804759,104,163,808,40
207774,1418256843123.888759,104,163,808,40
207775,1418256843124.984759,104,163,808,40
207776,1418256843125.984759,104,163,808,40
207777,1418256843126.986759,104,163,808,40
207778,1418256843127.996759,104,163,808,40
207779,1418256843129.146759,104,163,808,40
207780,1418256843130.167759,104,163,808,40
207781,1418256843131.145759,104,163,808,40
207782,1418256843132.199759,104,163,808,40
207783,1418256843133.228759,104,163,808,40
207784,1418256843134.317759,104,163,808,40
207785,1418256843135.375759,104,163,808,40
207786,1418256843136.343759,104,163,808,40
207787,1418256843137.387759,104,163,808,40
207788,1418256843138.460759,104,163,808,40
207789,1418256843139.542759,104,163,808,40
207790,1418256843140.606759,104,163,808,40
207791,1418256843141.625759,104,163,808,40
207792,1418256843142.889759,104,163,808,40
207793,1418256843144.363759,104,163,808,40
207794,1418256843145.345759,104,163,808,40
207795,1418256843146.374759,104,163,808,40
207796,1418256843147.397759,104,163,808,40
207797,1418256843148.464759,104,163,808,40
207798,1418256843149.537759,104,163,808,40
207799,1418256843150.571759,104,163,808,40
207800,1418256843151.601759,104,163,808,40
207801,1418256843152.667759,104,163,808,40
207802,1418256843153.700759,104,163,808,40
207803,1418256843154.913759,104,163,808,40
207804,1418256843155.838759,104,163,808,40
207805,1418256843156.829759,104,163,808,40
207806,1418256843157.962759,104,163,808,40
207807,1418256843159.033759,104,163,808,40
207808,1418256843159.978759,104,163,808,40
207809,1418256843161.002759,104,163,808,40
207810,1418256843162.104759,104,163,808,40
207811,1418256843163.123759,104,163,808,40
207812,1418256843164.151759,104,163,808,40
207813,1418256843165.981759,104,163,808,40
207814,1418256843167.081759,104,163,808,40
207815,1418256843168.293759,104,163,808,40
207816,1418256843170.157759,104,163,808,40
207817,1418256843171.324759,104,163,808,40
207818,1418256843172.495759,104,163,808,40
207819,1418256843174.105759,104,163,808,40
207820,1418256843174.658759,104,163,808,40
207821,1418256843175.669759,104,163,808,40
207822,1418256843176.715759,104,163,808,40
207823,1418256843177.829759,104,163,808,40
207824,1418256843178.957759,104,163,808,40
207825,1418256843179.887759,104,163,808,40
207826,1418256843180.905759,104,163,808,40
207827,1418256843182.007759,104,163,808,40
207828,1418256843183.007759,104,163,808,40
207829,1418256843184.022759,104,163,808,40
207830,1418256843185.155759,104,163,808,40
207831,1418256843186.169759,104,163,808,40
207832,1418256843187.168759,104,163,808,40
207833,1418256843188.318759,104,163,808,40
207834,1418256843189.299759,104,163,808,40
207835,1418256843190.330759,104,163,808,40
207836,1418256843191.368759,104,163,808,40
207837,1418256843192.381759,104,163,808,40
207838,1418256843193.437759,104,163,808,40
207839,1418256843194.512759,104,163,808,40
207840,1418256843195.570759,104,163,808,40
207841,1418256843196.587759,104,163,808,40
207842,1418256843197.676759,104,163,808,40
207843,1418256843199.989759,104,163,808,40
207844,1418256843201.158759,104,163,808,40
207845,1418256843202.299759,104,163,808,40
207846,1418256843204.005759,104,163,808,40
207847,1418256843205.305759,104,163,808,40
207848,1418256843206.407759,104,163,808,40
207849,1418256843207.543759,104,163,808,40
207850,1418256843209.334759,104,163,808,40
207851,1418256843210.563759,104,163,808,40
207852,1418256843211.733759,104,163,808,40
207853,1418256843212.836759,104,163,808,40
207854,1418256843214.646759,104,163,808,40
207855,1418256843215.816759,104,163,808,40
207856,1418256843216.338759,104,163,808,40
207857,1418256843217.395759,103,163,808,40
207858,1418256843218.530759,103,163,808,40
207859,1418256843219.526759,103,163,808,40
207860,1418256843220.559759,103,163,808,40
207861,1418256843221.557759,103,163,808,40
207862,1418256843222.620759,103,163,808,40
207863,1418256843223.655759,103,163,808,40
207864,1418256843224.768759,103,163,808,40
207865,1418256843225.735759,103,163,808,40
207866,1418256843226.855759,103,163,808,40
207867,1418256843227.874759,103,163,808,40
207868,1418256843228.998759,103,163,808,40
207869,1418256843230.042759,103,163,808,40
207870,1418256843230.991759,103,163,808,40
207871,1418256843232.089759,103,163,808,40
207872,1418256843233.102759,103,163,808,40
207873,1418256843234.246759,103,163,808,40
207874,1418256843235.256759,103,163,808,40
207875,1418256843236.292759,103,163,808,40
207876,1418256843237.340759,103,163,808,40
207877,1418256843238.346759,103,163,808,40
207878,1418256843239.435759,103,163,808,40
207879,1418256843240.458759,103,163,808,40
207880,1418256843241.493759,103,163,808,40
207881,1418256843242.535759,103,163,808,40
207882,1418256843244.113759,103,163,808,40
207883,1418256843244.631759,103,163,808,40
207884,1418256843245.705759,103,163,808,40
207885,1418256843246.724759,103,163,808,40
207886,1418256843247.742759,103,163,808,40
207887,1418256843248.943759,103,163,808,40
207888,1418256843249.957759,103,163,808,40
207889,1418256843250.890759,103,163,808,40
207890,1418256843251.939759,103,163,808,40
207891,1418256843252.976759,103,163,808,40
207892,1418256843254.099759,103,163,808,40
207893,1418256843255.175759,103,163,808,40
207894,1418256843256.138759,103,163,808,40
207895,1418256843257.142759,103,163,808,40
207896,1418256843258.242759,103,163,808,40
207897,1418256843259.355759,103,163,808,40
207898,1418256843260.316759,103,163,808,40
207899,1418256843261.324759,103,163,808,40
207900,1418256843262.386759,103,163,808,40
207901,1418256843263.421759,103,163,808,40
207902,1418256843264.477759,103,163,808,40
207903,1418256843265.546759,103,163,808,40
207904,1418256843266.572759,103,163,808,40
207905,1418256843267.627759,103,163,808,40
207906,1418256843268.798759,103,163,808,40
207907,1418256843269.705759,103,163,808,40
207908,1418256843270.729759,103,163,808,40
207909,1418256843271.793759,103,163,808,40
207910,1418256843272.824759,103,163,808,40
207911,1418256843273.937759,103,163,808,40
207912,1418256843275.001759,103,163,808,40
207913,1418256843275.975759,103,163,808,40
207914,1418256843277.011759,103,163,808,40
207915,1418256843278.103759,103,163,808,40
207916,1418256843279.248759,103,163,808,40
207917,1418256843280.243759,103,163,808,40
207918,1418256843281.275759,103,163,808,40
207919,1418256843282.348759,103,163,808,40
207920,1418256843283.362759,103,163,808,40
207921,1418256843284.389759,103,163,808,40
207922,1418256843285.455759,103,163,808,40
207923,1418256843286.478759,103,163,808,40
207924,1418256843287.525759,103,163,808,40
207925,1418256843288.606759,103,163,808,40
207926,1418256843289.631759,103,163,808,40
207927,1418256843290.663759,103,163,808,40
207928,1418256843291.718759,103,163,808,40
207929,1418256843292.725759,103,163,808,40
207930,1418256843293.855759,103,163,808,40
207931,1418256843294.951759,103,163,808,40
207932,1418256843295.923759,103,163,808,40
207933,1418256843296.926759,103,163,808,40
207934,1418256843298.012759,103,163,808,40
207935,1418256843299.134759,103,163,808,40
207936,1418256843300.099759,103,163,808,40
207937,1418256843301.098759,103,163,808,40
207938,1418256843302.175759,103,163,808,40
207939,1418256843303.159759,103,163,808,40
207940,1418256843304.246759,103,163,808,40
207941,1418256843305.272759,103,163,808,40
207942,1418256843306.295759,103,163,808,40
207943,1418256843307.340759,103,163,808,40
207944,1418256843308.475759,103,163,808,40
207945,1418256843309.440759,103,163,808,40
207946,1418256843310.478759,103,163,808,40
207947,1418256843311.523759,103,163,808,40
207948,1418256843312.571759,103,163,808,40
207949,1418256843313.721759,103,163,808,40
207950,1418256843314.668759,103,163,808,40
207951,1418256843315.725759,103,163,808,40
207952,1418256843316.794759,103,163,808,40
207953,1418256843317.935759,103,163,808,40
207954,1418256843318.957759,103,163,808,40
207955,1418256843319.944759,103,163,808,40
207956,1418256843320.960759,103,163,808,40
207957,1418256843322.047759,103,163,808,40
207958,1418256843323.056759,103,163,808,40
207959,1418256843324.070759,103,163,808,40
207960,1418256843325.222759,103,163,808,40
207961,1418256843326.222759,103,163,808,40
207962,1418256843327.213759,103,163,808,40
207963,1418256843328.263759,103,163,808,40
207964,1418256843329.379759,103,163,808,40
207965,1418256843330.353759,103,163,808,40
207966,1418256843331.387759,103,163,808,40
207967,1418256843332.433759,103,163,808,40
207968,1418256843333.479759,103,163,808,40
207969,1418256843334.562759,103,163,808,40
207970,1418256843335.593759,103,163,808,40
207971,1418256843336.663759,103,163,808,40
207972,1418256843337.667759,103,163,808,40
207973,1418256843338.860759,103,163,808,40
207974,1418256843339.781759,103,163,808,40
207975,1418256843340.860759,103,163,808,40
207976,1418256843341.980759,103,163,808,40
207977,1418256843343.005759,103,163,808,40
207978,1418256843344.222759,103,163,808,40
207979,1418256843345.242759,103,163,808,40
207980,1418256843346.311759,103,163,808,40
207981,1418256843347.378759,103,163,808,40
207982,1418256843348.380759,103,163,808,40
207983,1418256843349.479759,103,163,808,40
207984,1418256843350.567759,103,163,808,40
207985,1418256843351.541759,103,163,808,40
207986,1418256843352.602759,103,163,808,40
207987,1418256843353.630759,103,163,808,40
207988,1418256843354.674759,103,163,808,40
207989,1418256843355.708759,103,163,808,40
207990,1418256843356.771759,103,163,808,40
207991,1418256843357.850759,103,163,808,40
207992,1418256843358.977759,103,163,808,40
207993,1418256843359.905759,103,163,808,40
207994,1418256843360.940759,103,163,808,40
207995,1418256843362.024759,103,163,808,40
207996,1418256843363.032759,103,163,808,40
207997,1418256843366.425759,103,163,808,40
207998,1418256843367.659759,103,163,808,40
207999,1418256843368.850759,103,163,808,40
208000,1418256843370.674759,103,163,808,40
208001,1418256843371.846759,103,163,808,40
208002,1418256843372.796759,103,163,808,40
208003,1418256843373.439759,103,163,808,40
208004,1418256843374.444759,103,163,808,40
208005,1418256843375.525759,103,163,808,40
208006,1418256843376.551759,103,163,808,40
208007,1418256843377.628759,103,163,808,40
208008,1418256843378.636759,103,163,808,40
208009,1418256843379.724759,103,163,808,40
208010,1418256843380.718759,103,163,808,40
208011,1418256843381.850759,103,163,808,40
208012,1418256843382.853759,103,163,808,40
208013,1418256843383.908759,103,163,808,40
208014,1418256843384.990759,103,163,808,40
208015,1418256843386.022759,103,163,808,40
208016,1418256843387.019759,103,163,808,40
208017,1418256843388.070759,103,163,808,40
208018,1418256843389.222759,103,163,808,40
208019,1418256843390.279759,103,163,808,40
208020,1418256843391.255759,103,163,808,40
208021,1418256843392.291759,103,163,808,40
208022,1418256843393.342759,103,163,808,40
208023,1418256843394.397759,103,163,808,40
208024,1418256843395.470759,103,163,808,40
208025,1418256843396.484759,103,163,808,40
208026,1418256843399.252759,103,163,808,40
208027,1418256843400.465759,103,163,808,40
208028,1418256843401.628759,103,163,808,40
208029,1418256843402.772759,103,163,808,40
208030,1418256843404.609759,103,163,808,40
208031,1418256843405.834759,103,163,808,40
208032,1418256843406.981759,103,163,808,40
