Sample,X(ms) [10.12.2014 20:45:53 732 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
328116,1418244726959.344933,47,157,435,40
328117,1418244726960.211933,47,157,435,40
328118,1418244726961.245933,47,157,435,40
328119,1418244726962.272933,47,157,435,40
328120,1418244726963.317933,47,157,435,40
328121,1418244726964.359933,47,157,435,40
328122,1418244726965.511933,47,157,435,40
328123,1418244726966.471933,47,157,435,40
328124,1418244726967.535933,48,157,435,40
328125,1418244726968.706933,48,157,435,40
328126,1418244726969.693933,48,157,435,40
328127,1418244726970.700933,48,157,435,40
328128,1418244726971.703933,48,157,435,40
328129,1418244726972.734933,48,157,435,40
328130,1418244726973.838933,48,157,435,40
328131,1418244726974.826933,48,157,435,40
328132,1418244726975.900933,48,157,435,40
328133,1418244726976.933933,48,157,435,40
328134,1418244726978.020933,48,157,435,40
328135,1418244726979.142933,48,157,435,40
328136,1418244726980.080933,48,157,435,40
328137,1418244726981.102933,48,157,435,40
328138,1418244726982.154933,48,157,435,40
328139,1418244726983.182933,48,157,435,40
328140,1418244726984.219933,48,157,435,40
328141,1418244726985.373933,48,157,435,40
328142,1418244726986.313933,48,157,435,40
328143,1418244726987.350933,48,157,435,40
328144,1418244726988.410933,48,157,435,40
328145,1418244726989.538933,48,157,435,40
328146,1418244726990.581933,48,157,435,40
328147,1418244726991.617933,48,157,435,40
328148,1418244726992.648933,48,157,435,40
328149,1418244726993.784933,48,157,435,40
328150,1418244726994.771933,48,157,435,40
328151,1418244726995.795933,48,157,435,40
328152,1418244726996.854933,48,157,435,40
328153,1418244726997.943933,48,157,435,40
328154,1418244726999.143933,48,157,435,40
328155,1418244726999.999933,48,157,435,40
328156,1418244727001.024933,48,157,435,40
328157,1418244727002.146933,48,157,435,40
328158,1418244727003.140933,48,157,435,40
328159,1418244727004.190933,48,157,435,40
328160,1418244727005.344933,48,157,435,40
328161,1418244727006.306933,48,157,435,40
328162,1418244727007.314933,48,157,435,40
328163,1418244727008.381933,48,157,435,40
328164,1418244727009.565933,48,157,435,40
328165,1418244727010.614933,48,157,435,40
328166,1418244727011.643933,48,157,435,40
328167,1418244727012.652933,48,157,435,40
328168,1418244727013.778933,48,157,435,40
328169,1418244727014.755933,48,157,435,40
328170,1418244727016.902933,48,157,435,40
328171,1418244727018.091933,48,157,435,40
328172,1418244727019.292933,48,157,435,40
328173,1418244727020.436933,48,157,435,40
328174,1418244727021.590933,48,157,435,40
328175,1418244727023.372933,48,157,435,40
328176,1418244727025.777933,48,157,435,40
328177,1418244727027.509933,48,157,435,40
328178,1418244727028.764933,48,157,435,40
328179,1418244727029.998933,48,157,435,40
328180,1418244727031.911933,48,157,435,40
328181,1418244727033.066933,48,157,435,40
328182,1418244727034.182933,48,157,435,40
328183,1418244727036.034933,48,157,435,40
328184,1418244727037.231933,48,157,435,40
328185,1418244727039.041933,48,157,435,40
328186,1418244727040.312933,48,157,435,40
328187,1418244727041.526933,48,157,435,40
328188,1418244727042.683933,48,157,435,40
328189,1418244727044.292933,48,157,435,40
328190,1418244727044.893933,48,157,435,40
328191,1418244727045.943933,48,157,435,40
328192,1418244727048.700933,48,157,435,40
328193,1418244727049.945933,48,157,435,40
328194,1418244727051.665933,48,157,435,40
328195,1418244727052.894933,48,157,435,40
328196,1418244727054.067933,48,157,435,40
328197,1418244727055.310933,48,157,435,40
