Sample,X(ms) [09.01.2012 02:15:34 463 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
579,1326075508163.864840,493,140,272,40
580,1326075508463.883800,498,140,273,40
581,1326075508763.887740,506,140,273,40
582,1326075509063.888100,512,140,273,40
583,1326075509363.848600,508,140,273,40
584,1326075509663.901760,502,140,273,40
585,1326075509963.863480,498,140,273,40
586,1326075510263.932420,495,140,273,40
587,1326075510563.865440,494,140,274,40
588,1326075510863.879640,495,140,274,40
589,1326075511163.879580,501,140,274,40
590,1326075511463.895560,509,140,274,40
591,1326075511763.887200,510,140,274,40
592,1326075512063.883240,503,140,274,40
593,1326075512363.915060,499,140,274,40
594,1326075512663.856180,497,140,274,40
595,1326075512963.887280,495,140,274,40
596,1326075513263.905000,495,140,274,40
597,1326075513563.852380,499,140,274,40
598,1326075513863.849040,505,140,274,40
599,1326075514163.916940,511,140,274,40
600,1326075514463.854680,511,140,275,40
601,1326075514763.863840,502,140,275,40
602,1326075515063.859660,496,140,275,40
603,1326075515363.873720,492,140,275,40
604,1326075515663.842480,490,140,275,40
605,1326075515963.929000,493,140,275,40
606,1326075516263.872680,502,140,275,40
607,1326075516563.870680,510,140,275,40
608,1326075516863.964860,513,140,275,40
609,1326075517163.892980,503,140,275,40
610,1326075517463.870160,495,140,275,40
611,1326075517763.887260,490,140,275,40
612,1326075518063.892180,489,140,275,40
613,1326075518363.866120,497,140,276,40
614,1326075518663.912800,506,140,276,40
615,1326075518963.921540,512,140,276,40
616,1326075519263.873020,506,140,276,40
617,1326075519563.951820,500,140,276,40
618,1326075519863.904480,495,140,276,40
619,1326075520163.881760,492,140,276,40
620,1326075520463.902200,493,140,276,40
621,1326075520763.906660,498,140,276,40
622,1326075521063.884560,507,140,276,40
623,1326075521363.918920,509,140,276,40
624,1326075521663.885140,502,140,276,40
625,1326075521963.912820,497,140,276,40
626,1326075522263.916960,493,140,276,40
627,1326075522563.901340,492,140,276,40
628,1326075522863.915660,496,140,276,40
629,1326075523163.937520,503,140,276,40
630,1326075523463.911480,510,140,276,40
631,1326075523763.935820,510,140,276,40
632,1326075524063.954700,501,140,276,40
633,1326075524363.924160,495,140,277,40
634,1326075524663.894920,491,140,277,40
635,1326075524963.970980,491,140,277,40
636,1326075525263.945580,498,140,277,40
637,1326075525563.925740,507,140,277,40
638,1326075525863.932860,512,140,277,40
639,1326075526163.911860,505,140,277,40
640,1326075526463.919540,499,140,278,40
641,1326075526763.933980,496,140,278,40
642,1326075527063.915200,495,140,278,40
643,1326075527363.895140,493,140,278,40
644,1326075527663.981240,494,140,279,40
645,1326075527963.894240,500,140,279,40
646,1326075528263.897720,507,140,279,40
647,1326075528563.942400,504,140,279,40
648,1326075528863.907880,501,140,279,40
649,1326075529163.881900,502,140,279,40
650,1326075529463.943600,500,140,279,40
651,1326075529763.904780,496,140,279,40
652,1326075530063.926460,494,140,279,40
653,1326075530363.902100,493,140,279,40
654,1326075530663.901780,497,140,279,40
655,1326075530963.885380,504,140,279,40
656,1326075531263.904300,510,140,279,40
657,1326075531563.921560,506,140,279,40
658,1326075531863.912400,500,140,279,40
659,1326075532163.925240,498,140,279,40
660,1326075532463.926540,496,140,280,40
661,1326075532763.898000,495,140,280,40
662,1326075533063.903200,498,140,280,40
663,1326075533363.912540,503,140,280,40
664,1326075533663.915540,509,140,280,40
665,1326075533963.938100,507,140,281,40
666,1326075534263.942840,489,140,281,40
667,1326075534563.904720,490,140,281,40
668,1326075534863.932520,494,140,281,40
669,1326075535163.922280,498,140,281,40
670,1326075535463.922560,503,140,281,40
671,1326075535763.917020,505,140,281,40
672,1326075536063.905740,502,140,281,40
673,1326075536363.939320,499,140,281,40
674,1326075536663.940060,498,140,281,40
675,1326075536963.913180,496,140,281,40
676,1326075537263.894340,494,140,281,40
677,1326075537563.924300,493,140,281,40
678,1326075537863.906320,498,140,281,40
679,1326075538163.905660,506,140,281,40
680,1326075538463.920660,510,140,281,40
681,1326075538763.956360,506,140,281,40
682,1326075539063.952400,500,140,281,40
683,1326075539363.922460,497,140,281,40
684,1326075539663.914920,494,140,281,40
685,1326075539963.897080,492,140,280,40
686,1326075540263.935100,489,140,280,40
687,1326075540563.989120,495,140,280,40
688,1326075540863.911340,506,140,280,40
689,1326075541163.966380,512,140,280,40
690,1326075541463.890900,508,140,280,40
691,1326075541763.939960,498,140,280,40
692,1326075542063.925480,492,140,280,40
693,1326075542363.928360,489,140,280,40
694,1326075542663.922780,488,140,280,40
695,1326075542963.906820,495,140,281,40
696,1326075543263.914620,502,140,281,40
697,1326075543563.919720,507,140,281,40
698,1326075543863.952780,504,140,281,40
699,1326075544163.937860,498,140,281,40
700,1326075544463.941760,493,140,281,40
701,1326075544763.932600,490,140,281,40
702,1326075545063.914480,491,140,281,40
703,1326075545363.941460,497,140,281,40
