Sample,X(ms) [29.01.2012 22:04:46 863 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
488,1327874833263.823120,253,137,663,80
489,1327874833563.858120,249,137,663,80
490,1327874833863.867220,248,137,663,80
491,1327874834163.871780,246,137,663,80
492,1327874834463.859180,242,137,663,80
493,1327874834763.845720,239,137,663,80
494,1327874835063.830480,239,137,664,80
495,1327874835364.241340,241,137,664,80
496,1327874835663.839960,242,137,664,80
497,1327874835963.849620,239,137,664,80
498,1327874836263.912540,237,137,664,80
499,1327874836563.892220,248,137,665,80
500,1327874836863.815720,254,137,666,80
501,1327874837163.929860,253,137,666,80
502,1327874837463.834060,255,137,667,80
503,1327874837763.824600,254,137,668,80
504,1327874838063.822500,261,137,668,80
505,1327874838363.812040,268,137,668,80
506,1327874838663.826120,261,137,668,80
507,1327874838963.878900,253,137,668,80
508,1327874839263.809520,246,137,668,80
509,1327874839563.836520,246,137,668,80
510,1327874839863.817300,248,137,668,80
511,1327874840163.860580,247,137,668,80
512,1327874840463.845880,245,137,668,80
513,1327874840763.857680,245,137,667,80
514,1327874841063.832180,245,137,667,80
515,1327874841363.843040,245,137,666,80
516,1327874841663.874620,245,137,666,80
517,1327874841963.868780,244,137,665,80
518,1327874842263.854800,244,137,665,80
519,1327874842563.859340,241,137,665,80
520,1327874842863.910320,239,137,665,80
521,1327874843163.860660,239,137,665,80
522,1327874843463.891820,242,137,665,80
523,1327874843763.851980,249,137,665,80
524,1327874844063.852580,256,137,665,80
525,1327874844363.853380,260,137,665,80
526,1327874844663.855720,267,137,666,80
527,1327874844963.856300,280,137,666,80
528,1327874845263.873640,277,137,666,80
529,1327874845563.874180,263,137,666,80
530,1327874845863.842520,248,137,667,80
531,1327874846163.865520,244,137,667,80
532,1327874846463.859500,245,137,668,80
533,1327874846763.888100,246,137,668,80
534,1327874847063.848160,243,137,668,80
535,1327874847363.839420,238,137,668,80
536,1327874847663.844120,237,137,669,80
537,1327874847963.865540,239,137,669,80
538,1327874848263.857740,242,137,670,80
539,1327874848563.856400,242,137,670,80
540,1327874848863.893600,242,137,670,80
541,1327874849163.855760,244,137,671,80
542,1327874849463.860860,248,137,670,80
543,1327874849763.889800,250,137,670,80
544,1327874850063.889060,251,137,670,80
545,1327874850363.848580,254,137,670,80
546,1327874850663.896120,257,137,670,80
547,1327874850963.882780,260,137,670,80
548,1327874851263.843880,262,137,670,80
549,1327874851563.877940,260,137,670,80
550,1327874851863.855240,255,137,670,80
551,1327874852163.846280,251,137,670,80
552,1327874852463.919340,250,137,669,80
553,1327874852763.847960,249,137,669,80
554,1327874853063.854960,247,137,670,80
555,1327874853363.863000,246,137,671,80
556,1327874853663.840080,246,137,672,80
557,1327874853963.838400,246,137,672,80
558,1327874854263.872540,246,137,673,80
559,1327874854563.859260,246,137,673,80
560,1327874854863.867780,246,137,673,80
561,1327874855163.870200,246,137,672,80
562,1327874855463.834660,246,137,672,80
563,1327874855763.841560,247,137,672,80
564,1327874856063.871660,247,137,671,80
565,1327874856363.843280,246,137,671,80
566,1327874856663.838940,246,137,671,80
567,1327874856964.190940,247,137,672,80
568,1327874857263.863880,248,137,672,80
569,1327874857563.859880,248,137,672,80
570,1327874857863.869080,248,137,672,80
571,1327874858163.859900,249,137,672,80
572,1327874858463.856100,251,137,672,80
573,1327874858763.866660,252,137,672,80
574,1327874859063.851280,253,137,672,80
575,1327874859363.852520,254,137,672,80
576,1327874859663.873620,254,137,672,80
577,1327874859963.826080,255,137,672,80
578,1327874860263.816640,254,137,672,80
579,1327874860563.854580,254,137,672,80
580,1327874860863.847300,255,137,672,80
581,1327874861163.853560,254,137,672,80
582,1327874861463.845820,254,137,672,80
583,1327874861763.843820,254,137,672,80
584,1327874862063.811600,254,137,672,80
585,1327874862363.883460,254,137,672,80
586,1327874862663.845340,254,137,673,80
587,1327874862963.858240,254,137,673,80
588,1327874863263.847500,253,137,674,80
589,1327874863563.832040,253,137,674,80
590,1327874863863.840480,253,137,674,80
591,1327874864163.866520,253,137,674,80
592,1327874864463.857260,252,137,674,80
593,1327874864763.839760,252,137,675,80
594,1327874865063.847300,253,137,675,80
595,1327874865363.834900,252,137,675,80
596,1327874865663.814100,252,137,675,80
597,1327874865963.853740,252,137,675,80
598,1327874866263.854080,251,137,675,80
599,1327874866563.915240,249,137,675,80
600,1327874866863.855800,248,137,675,80
601,1327874867163.854220,249,137,675,80
602,1327874867463.872100,249,137,675,80
603,1327874867763.859840,247,137,675,80
604,1327874868063.862280,245,137,675,80
605,1327874868363.819820,244,137,675,80
606,1327874868663.908340,244,137,675,80
607,1327874868963.846560,243,137,675,80
608,1327874869263.877960,232,137,675,80
609,1327874869563.867320,248,137,675,80
610,1327874869863.842760,246,137,675,80
611,1327874870163.843180,262,137,675,80
612,1327874870463.862800,253,137,675,80
613,1327874870763.857140,256,137,675,80
614,1327874871063.868920,256,137,675,80
615,1327874871363.898780,258,137,675,80
616,1327874871663.847400,255,137,675,80
617,1327874871963.839740,247,137,675,80
618,1327874872263.846520,241,137,675,80
619,1327874872563.820680,238,137,675,80
620,1327874872863.828840,239,137,675,80
621,1327874873163.903700,242,137,675,80
622,1327874873463.835140,245,137,675,80
623,1327874873763.868720,246,137,675,80
624,1327874874063.870820,247,137,675,80
625,1327874874363.875740,251,137,675,80
626,1327874874663.836140,253,137,675,80
627,1327874874963.855880,254,137,675,80
628,1327874875263.854660,254,137,675,80
629,1327874875563.841780,252,137,676,80
630,1327874875863.866680,249,137,676,80
631,1327874876163.860420,248,137,676,80
632,1327874876463.847220,247,137,676,80
633,1327874876763.881960,246,137,677,80
634,1327874877063.824960,245,137,677,80
635,1327874877363.889740,244,137,677,80
636,1327874877663.865080,244,137,678,80
637,1327874877963.862520,244,137,678,80
638,1327874878263.841180,245,137,678,80
639,1327874878563.848220,244,137,679,80
640,1327874878863.844600,245,137,679,80
