Sample,X(ms) [09.01.2012 00:19:54 963 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
687,1326068601063.842960,149,146,358,20
688,1326068601363.857920,149,146,358,20
689,1326068601663.886960,149,146,358,20
690,1326068601963.890620,152,146,358,20
691,1326068602263.838840,151,146,358,20
692,1326068602563.856840,149,146,358,20
693,1326068602863.840220,149,146,358,20
694,1326068603163.867320,151,146,358,20
695,1326068603463.874520,152,146,358,20
696,1326068603763.841420,150,146,358,20
697,1326068604063.881500,149,146,358,20
698,1326068604363.866800,149,146,358,20
699,1326068604663.851280,151,146,358,20
700,1326068604963.931700,152,146,358,20
701,1326068605263.856780,152,146,358,20
702,1326068605563.877440,152,146,358,20
703,1326068605863.849580,151,146,358,20
704,1326068606163.858460,152,146,358,20
705,1326068606463.877220,151,145,359,20
706,1326068606763.864900,151,145,359,20
707,1326068607063.853340,151,146,360,20
708,1326068607363.843380,151,146,360,20
709,1326068607663.864680,150,146,360,20
710,1326068607963.865440,146,146,361,20
711,1326068608263.837820,148,146,361,20
712,1326068608563.862080,149,146,361,20
713,1326068608863.857160,150,146,361,20
714,1326068609163.833420,148,146,362,20
